1.66505,0.0113466,1.66502
1.66513,0.0102423,1.6651
1.66532,0.0112834,1.66529
1.66544,0.0102655,1.66542
1.66539,0.00772041,1.66537
1.66535,0.00552427,1.66534
1.66534,0.00727523,1.66533
1.66535,0.00569429,1.66534
1.66556,0.00402647,1.66556
1.66603,0.00258374,1.66603
1.66644,0.00119604,1.66644
1.66596,0.00239208,1.66596
1.66547,0.00138107,1.66547
1.66523,0.00182698,1.66523
1.66509,0.0020716,1.66509
1.66504,0.00138107,1.66504
1.66519,0.00169146,1.66519
1.66533,0.00229024,1.66533
1.66532,0.00345267,1.66532
1.66531,0.00352105,1.6653
1.66518,0.00512114,1.66518
1.66495,0.00585938,1.66495
1.66482,0.00768947,1.6648
1.66514,0.00644087,1.66513
1.66544,0.00431238,1.66544
1.66544,0.00292969,1.66544
1.66535,0.00425674,1.66535
1.66523,0.00436732,1.66523
1.6651,0.00436732,1.66509
1.66495,0.00436732,1.66495
1.66489,0.00218366,1.66489
1.66481,0.000690534,1.66481
1.66487,0.00229024,1.66487
1.66499,0.00442158,1.66499
1.66506,0.00420035,1.66506
1.66499,0.00530409,1.66498
1.6649,0.00365396,1.6649
1.66489,0.00195312,1.66489
1.66488,0.00229024,1.66488
1.66489,0.0041432,1.66489
1.66492,0.00229024,1.66492
1.66493,0.00425674,1.66493
1.66483,0.00258374,1.66483
1.66474,0.00218366,1.66474
1.66482,0,1.66482
1.66495,0.00182698,1.66495
1.66504,0.00345267,1.66503
1.66503,0.00154408,1.66503
1.66504,0.00276214,1.66504
1.66498,0.00248976,1.66498
1.66492,0.00442158,1.66492
1.66498,0.00239208,1.66498
1.66511,0.000690534,1.66511
1.66518,0.00195312,1.66518
1.66495,0.000690534,1.66495
1.66474,0.00182698,1.66474
1.66514,0.000976562,1.66514
1.66567,0.00154408,1.66567
1.66573,0.00138107,1.66573
1.66519,0.00316442,1.66519
1.66469,0.00119604,1.66469
1.66475,0.00119604,1.66475
1.66481,0.00323889,1.66481
1.66482,0.00258374,1.66481
1.6648,0.00195312,1.6648
1.66484,0.00316442,1.66484
1.66498,0.00169146,1.66498
1.66511,0.00365396,1.66511
1.66509,0.00169146,1.66509
1.66505,0,1.66505
1.66496,0.000976562,1.66496
1.66484,0.00169146,1.66484
1.66477,0,1.66477
1.66501,0.00195312,1.66501
1.66525,0.00420035,1.66524
1.6651,0.00182698,1.6651
1.66484,0.000690534,1.66484
1.66477,0.00119604,1.66477
1.66494,0.00119604,1.66494
1.66511,0.00154408,1.66511
1.66487,0.000690534,1.66487
1.66464,0.00182698,1.66464
1.66475,0.000690534,1.66475
1.66505,0.00218366,1.66505
1.66519,0.00182698,1.66519
1.66488,0.00267443,1.66488
1.66458,0,1.66458
1.66472,0.00119604,1.66472
1.66492,0.00258374,1.66492
1.66499,0.00182698,1.66499
1.66494,0.00284714,1.66494
1.66491,0.00169146,1.66491
1.66498,0.0020716,1.66498
1.66507,0.00308816,1.66507
1.66502,0.00316442,1.66502
1.66493,0.00169146,1.66493
1.66482,0.00195312,1.66482
1.66467,0.00119604,1.66467
1.66451,0.00182698,1.66451
1.66451,0.00384473,1.66451
1.6645,0.00218366,1.6645
1.66454,0.00308816,1.66454
1.66462,0.00195312,1.66462
1.66469,0.000690534,1.66469
1.66467,0.0020716,1.66467
1.66465,0.00248976,1.66465
1.66476,0.00396682,1.66475
1.66488,0.00248976,1.66488
1.66487,0.00316442,1.66487
1.66467,0.00420035,1.66467
1.66448,0.00512114,1.66448
1.66447,0.00447517,1.66446
1.66444,0.00300997,1.66444
1.6645,0.00195312,1.6645
1.6646,0,1.6646
1.6647,0.00119604,1.6647
1.66484,0.00169146,1.66484
1.66499,0.00138107,1.66499
1.66481,0.00229024,1.66481
1.66462,0.00195312,1.66462
1.66451,0.000690534,1.66451
1.66447,0.0020716,1.66447
1.66445,0.000690534,1.66445
1.66447,0.000690534,1.66447
1.66453,0.00239208,1.66453
1.66448,0.00154408,1.66448
1.66441,0.00284714,1.66441
1.66442,0.00154408,1.66442
1.66458,0.00345267,1.66458
1.66473,0.00182698,1.66473
1.66463,0.000690534,1.66463
1.66454,0.00169146,1.66454
1.66466,0,1.66466
1.66489,0.00138107,1.66489
1.665,0.00119604,1.665
1.66477,0.00169146,1.66477
1.66453,0.00138107,1.66453
1.66458,0.00248976,1.66458
1.66466,0.00218366,1.66466
1.66471,0.000976562,1.66471
1.66476,0.00308816,1.66476
1.66482,0.00331168,1.66482
1.66491,0.00358812,1.66491
1.665,0.00154408,1.665
1.6649,0.00229024,1.6649
1.66475,0.00408525,1.66475
1.66467,0.00292969,1.66467
1.66472,0.00169146,1.66472
1.66478,0.00352105,1.66478
1.66467,0.00338291,1.66466
1.66455,0.00239208,1.66455
1.66454,0,1.66454
1.66459,0.00169146,1.66458
1.66464,0.00323889,1.66464
1.6647,0.0049314,1.6647
1.66476,0.00700816,1.66475
1.66474,0.00724239,1.66473
1.66469,0.00589993,1.66469
1.66468,0.00452814,1.66468
1.66471,0.00378221,1.6647
1.66472,0.00497951,1.66471
1.66459,0.00431238,1.66459
1.66447,0.0041432,1.66447
1.66441,0.00323889,1.66441
1.66439,0.00323889,1.66439
1.6644,0.00154408,1.66439
1.66448,0.00119604,1.66448
1.66456,0.00267443,1.66456
1.66442,0.000690534,1.66442
1.66428,0.0020716,1.66428
1.6642,0.0020716,1.6642
1.66419,0.00138107,1.66419
1.66421,0.00195312,1.66421
1.66438,0.00292969,1.66438
1.66455,0.000976562,1.66455
1.66449,0.00239208,1.66449
1.66439,0.00402647,1.66439
