1.66472,0.015686,1.66467
1.66417,0.0171665,1.6641
1.66363,0.0187719,1.66355
1.66314,0.0203562,1.66304
1.66262,0.0220215,1.66251
1.66214,0.0235897,1.66201
1.66169,0.025098,1.66155
1.66148,0.0269487,1.66131
1.66164,0.0293946,1.66144
1.66178,0.0318324,1.66155
1.66069,0.0331604,1.66044
1.65953,0.0344718,1.65926
1.6587,0.0357285,1.65841
1.65804,0.0369037,1.65773
1.65744,0.0382988,1.6571
1.657,0.0403954,1.65663
1.65654,0.0424728,1.65613
1.65598,0.0439787,1.65553
1.65541,0.0453875,1.65493
1.65486,0.0469574,1.65435
1.65432,0.0487805,1.65378
1.65373,0.050618,1.65314
1.65324,0.0527585,1.6526
1.65271,0.0549024,1.65202
1.65219,0.0566888,1.65145
1.65165,0.058298,1.65087
1.65113,0.0601263,1.6503
1.65059,0.0624071,1.64969
1.65008,0.0646923,1.64911
1.6492,0.0665098,1.64817
1.64829,0.0682929,1.64721
1.64754,0.0701021,1.6464
1.64693,0.0719223,1.64573
1.64644,0.0737492,1.64518
1.64599,0.0755762,1.64466
1.64547,0.0774063,1.64408
1.64478,0.079176,1.64332
1.64403,0.0809484,1.64251
1.6433,0.0827577,1.64171
1.64266,0.0846383,1.64099
1.64196,0.0864946,1.64022
1.64128,0.088247,1.63946
1.64063,0.0900104,1.63874
1.63986,0.0914431,1.63791
1.63899,0.0926866,1.63698
1.63817,0.0941521,1.6361
1.63738,0.09613,1.63521
1.63654,0.0980778,1.63428
1.63576,0.0996436,1.63343
1.63496,0.101131,1.63256
1.63411,0.102694,1.63163
1.63318,0.10433,1.63062
1.63231,0.10604,1.62966
1.63151,0.108189,1.62875
1.63064,0.110277,1.62777
1.62996,0.11216,1.62699
1.62924,0.113933,1.62617
1.62831,0.11554,1.62516
1.62712,0.116919,1.62388
1.62568,0.118123,1.62237
1.62442,0.11923,1.62105
1.62319,0.120361,1.61974
1.62177,0.121555,1.61825
1.62026,0.122833,1.61667
1.6189,0.124168,1.61521
1.61791,0.125742,1.61413
1.61685,0.127252,1.61298
1.61556,0.128671,1.61159
1.61425,0.130098,1.61019
1.61285,0.131512,1.6087
1.61157,0.133101,1.6073
1.61001,0.134247,1.60566
1.60852,0.134832,1.60413
1.6072,0.135666,1.60275
1.60585,0.136958,1.60131
1.60427,0.138069,1.59965
1.60286,0.139513,1.59813
1.60128,0.140596,1.59647
1.5995,0.141284,1.59463
1.59754,0.141218,1.59267
1.59559,0.141059,1.59072
1.59379,0.141231,1.5889
1.59194,0.141697,1.58701
1.5902,0.142397,1.58521
1.58836,0.142431,1.58336
1.58649,0.14261,1.58146
1.58468,0.142744,1.57964
1.58287,0.142799,1.57781
1.581,0.143343,1.57589
1.57907,0.144191,1.57389
1.57704,0.144019,1.57187
1.57554,0.143624,1.57039
1.5738,0.143434,1.56865
1.572,0.143071,1.56688
1.57031,0.143346,1.56515
1.56844,0.143144,1.56329
1.56634,0.142961,1.56119
1.56432,0.143139,1.55915
1.56274,0.143324,1.55754
1.5611,0.143504,1.55588
1.5594,0.143879,1.55415
1.55754,0.144254,1.55225
1.55581,0.144993,1.55046
1.55385,0.145266,1.54847
1.55189,0.145294,1.54649
1.55007,0.145551,1.54464
1.54822,0.14499,1.54282
1.54632,0.144474,1.54096
1.54448,0.144204,1.53912
1.54264,0.144414,1.53725
1.54067,0.143992,1.53531
1.53868,0.143589,1.53334
1.53681,0.143458,1.53146
1.53501,0.143838,1.52963
1.5333,0.143161,1.52796
1.53159,0.142176,1.52632
1.52986,0.141211,1.52465
1.5281,0.140634,1.52292
1.52633,0.140079,1.52118
1.52448,0.139945,1.51933
1.52268,0.140591,1.51748
1.52078,0.140888,1.51555
1.51885,0.140681,1.51362
1.51688,0.140421,1.51166
1.51502,0.140983,1.50975
1.5131,0.141517,1.50778
1.51134,0.142339,1.50594
1.50983,0.143571,1.50434
1.50836,0.144647,1.50277
1.50651,0.144929,1.50089
1.50487,0.145602,1.49919
1.50293,0.145327,1.49726
1.5012,0.144855,1.49556
1.49968,0.143619,1.49412
1.49814,0.142787,1.49264
1.49671,0.141948,1.49127
1.49513,0.140584,1.48978
1.49339,0.139117,1.48814
1.49152,0.13829,1.48632
1.48962,0.138055,1.48443
1.48789,0.13892,1.48263
1.48619,0.13915,1.4809
1.48436,0.139288,1.47906
1.48264,0.139786,1.47728
1.48084,0.140243,1.47544
1.47905,0.140552,1.47362
1.47717,0.14064,1.47172
1.47537,0.141089,1.46988
1.47367,0.141668,1.46812
1.47191,0.142126,1.46631
1.47004,0.142235,1.46442
1.46824,0.142709,1.46258
1.46632,0.142622,1.46065
1.46442,0.142516,1.45875
1.46258,0.142468,1.4569
1.46087,0.142781,1.45516
1.45902,0.142538,1.45332
1.45722,0.142617,1.4515
1.45526,0.14207,1.44958
1.45338,0.141044,1.44776
1.45158,0.140216,1.44602
1.44996,0.139024,1.44449
1.4484,0.138093,1.44299
1.44693,0.137117,1.44159
1.44521,0.136641,1.43989
1.44334,0.136679,1.43801
1.44146,0.136822,1.43611
1.43968,0.136962,1.43431
1.43794,0.13704,1.43255
1.43606,0.136979,1.43067
