0.99886,0.00758544,-0.000418451,-0.0471344
0.998858,0.00778632,-0.000123503,-0.0471404
0.998857,0.00785339,0.000228924,-0.047145
0.99886,0.00752578,0.000378803,-0.0471463
0.998858,0.00765168,0.000712395,-0.0471525
0.99886,0.00730978,0.000834054,-0.0471556
0.998859,0.00759315,0.000618514,-0.0471536
0.998861,0.00723848,0.00060279,-0.0471557
0.998864,0.00691452,0.000444788,-0.0471549
0.998865,0.00669578,0.000166446,-0.047155
0.998867,0.00639849,0.000369605,-0.0471564
0.998866,0.00645272,1.6671e-05,-0.0471636
0.998868,0.00611411,0.000141124,-0.0471683
0.998867,0.00626995,0.000460517,-0.0471702
0.998868,0.00616113,0.000116058,-0.0471777
0.998868,0.006083,-0.000231769,-0.0471756
0.998866,0.00643497,-0.000178571,-0.0471739
0.998865,0.00658345,-0.000499556,-0.0471737
0.998865,0.00659082,-0.000852376,-0.0471732
0.998863,0.00690294,-0.00102235,-0.0471704
0.998863,0.00685318,-0.00137251,-0.0471679
0.99886,0.00720299,-0.00130303,-0.0471706
0.998861,0.00715384,-0.000948622,-0.0471713
0.998861,0.00713537,-0.000595536,-0.0471795
0.99886,0.00731168,-0.000286974,-0.0471818
0.99886,0.00718475,4.41536e-05,-0.0471842
0.998861,0.00707828,-0.000292864,-0.0471837
0.998862,0.00698389,5.15957e-05,-0.04719
0.998863,0.00679815,-0.000254484,-0.0471879
0.998863,0.0066725,8.17048e-05,-0.047194
0.998861,0.00702399,0.00011777,-0.047196
0.99886,0.00722078,-0.000172451,-0.0471938
0.998857,0.00757621,-0.000138026,-0.047194
0.998859,0.00737522,-0.000429296,-0.0471917
0.998857,0.00761362,-0.000697005,-0.0471898
0.998856,0.00775965,-0.000371853,-0.0471942
0.998856,0.00764748,-2.90278e-05,-0.0472006
0.998858,0.00742329,0.000253996,-0.0472047
0.998859,0.00713949,0.000483688,-0.0472103
0.998861,0.00684814,0.000274642,-0.0472129
0.998863,0.00653015,0.000115847,-0.0472158
0.998861,0.00674908,0.0003972,-0.0472251
0.99886,0.0069462,9.57358e-05,-0.0472248
0.99886,0.00687268,0.000447113,-0.0472292
0.998859,0.00708233,0.00073885,-0.047231
0.99886,0.00678037,0.000933828,-0.0472346
0.998861,0.00664165,0.000604077,-0.0472382
0.99886,0.00685195,0.000315438,-0.0472361
0.99886,0.00684006,-4.13729e-05,-0.0472337
0.998859,0.00707831,-0.000305566,-0.0472337
0.99886,0.00690987,1.1522e-05,-0.0472359
0.998858,0.00708349,0.000328517,-0.0472437
0.99886,0.00678126,0.000519105,-0.0472452
0.998861,0.0067119,0.000170408,-0.0472428
0.998858,0.00706716,0.000177049,-0.0472446
0.998859,0.0069872,-0.000171358,-0.0472421
0.99886,0.00674519,9.30974e-05,-0.0472478
0.998858,0.00705897,0.000267739,-0.0472507
0.998857,0.00716078,-7.01249e-05,-0.0472539
0.998855,0.00748251,-0.000225065,-0.0472546
0.998852,0.00780358,-0.000377313,-0.0472553
0.998851,0.00790344,-0.000713265,-0.0472526
0.998851,0.00797507,-0.000371341,-0.0472593
0.998849,0.0081606,-6.44303e-05,-0.0472635
0.998849,0.00813191,0.000297494,-0.0472702
0.998851,0.00778722,0.000410046,-0.0472751
0.998853,0.00750323,0.000631635,-0.0472771
0.998852,0.0076375,0.000300738,-0.0472783
0.998853,0.00763222,-5.99988e-05,-0.0472775
0.99885,0.00798922,-4.22809e-05,-0.0472831
0.998851,0.00778396,-0.000334513,-0.0472809
0.998852,0.00761841,-1.99023e-05,-0.0472872
0.99885,0.00797267,2.49533e-05,-0.0472874
0.998847,0.00823449,0.000261829,-0.0472911
0.998849,0.00794551,0.000469862,-0.0472949
0.998851,0.00770543,0.000734244,-0.0472991
0.998853,0.00745841,0.000472968,-0.0473012
0.998855,0.00711964,0.00036006,-0.0473025
0.998857,0.00684616,0.000130393,-0.0472991
0.998857,0.00685769,-0.000226542,-0.0472986
0.99886,0.00651525,-0.000123665,-0.0472993
0.998859,0.00658121,0.000228686,-0.0473016
0.998856,0.00693478,0.000178614,-0.0473067
0.998859,0.00659151,7.38831e-05,-0.0473062
0.998861,0.00628143,0.000249304,-0.0473094
0.998861,0.00621165,-9.71109e-05,-0.0473072
0.998859,0.00646793,0.000151636,-0.0473144
0.998857,0.00681397,0.000232126,-0.0473166
0.998855,0.00702134,-5.56817e-05,-0.0473165
0.998854,0.00717786,-0.00037664,-0.0473199
0.998852,0.00748193,-0.000187317,-0.0473231
0.998854,0.00715961,-3.35811e-05,-0.0473262
0.998855,0.00696863,-0.000337281,-0.0473279
0.998857,0.00667383,-0.000131099,-0.0473331
0.998859,0.00631994,-7.07623e-05,-0.0473336
0.998857,0.00667343,-0.000102602,-0.0473351
0.998855,0.00697082,9.30739e-05,-0.0473364
0.998853,0.00726326,-0.000110093,-0.0473367
0.998852,0.00740473,-0.000436143,-0.0473343
0.998854,0.0070572,-0.00053274,-0.0473354
0.998853,0.00719351,-0.000854558,-0.047335
0.998851,0.00737352,-0.000542184,-0.0473411
0.998852,0.00727013,-0.000887764,-0.0473424
0.998853,0.00710094,-0.00119836,-0.0473418
0.998853,0.00704012,-0.00084562,-0.0473462
0.998854,0.00694185,-0.000505348,-0.0473562
0.998851,0.00728007,-0.000614048,-0.0473574
0.998849,0.00763325,-0.000558747,-0.0473617
0.998847,0.00782275,-0.000256064,-0.0473621
0.998849,0.0075485,-1.05322e-05,-0.0473678
0.998847,0.0077394,-0.0003136,-0.0473692
0.998846,0.00787959,1.49023e-05,-0.0473775
0.998843,0.00823681,1.27666e-05,-0.0473811
