0.998862,-0.00732381,0.000233573,0.0471354
0.998864,-0.00746429,-8.94286e-05,0.0470658
0.998866,-0.00759491,-0.000390532,0.0470021
0.998867,-0.00770937,-0.000514673,0.0469623
0.998868,-0.00782698,-0.000639656,0.0469171
0.998868,-0.00792834,-0.000626914,0.046892
0.998868,-0.00801531,-0.000579239,0.0468781
0.998863,-0.00821496,-0.000665595,0.0469645
0.998846,-0.00862546,-0.000982364,0.0472294
0.99883,-0.00903232,-0.00129532,0.0474919
0.998847,-0.00888926,-0.00141688,0.0471575
0.998865,-0.00873919,-0.00153809,0.0468014
0.998875,-0.0085708,-0.00159265,0.0466037
0.998881,-0.008383,-0.00160578,0.0465105
0.998886,-0.00829389,-0.00165419,0.0464293
0.998883,-0.00853961,-0.00182124,0.0464321
0.998881,-0.00877981,-0.00198615,0.0464373
0.998883,-0.0087501,-0.00203382,0.0463871
0.998887,-0.00867089,-0.00205787,0.0463279
0.998888,-0.00867128,-0.00213123,0.0462823
0.998889,-0.00877324,-0.00225174,0.0462428
0.99889,-0.00888424,-0.00238215,0.0462046
0.998887,-0.00912663,-0.00258542,0.0462015
0.998885,-0.00936706,-0.00279233,0.0461906
0.998884,-0.00952384,-0.00281,0.0461819
0.998883,-0.00963645,-0.00275087,0.0461708
0.998882,-0.0098218,-0.00276949,0.0461583
0.998879,-0.010156,-0.00297102,0.046145
0.998875,-0.010492,-0.00317262,0.046136
0.998883,-0.0104763,-0.00346412,0.0459566
0.998891,-0.0104408,-0.00376391,0.0457679
0.998894,-0.0104978,-0.00396022,0.0456597
0.998894,-0.0106168,-0.00408531,0.0456145
0.998894,-0.0107493,-0.00418943,0.0455868
0.99889,-0.0109685,-0.00419383,0.0456137
0.998887,-0.0111908,-0.00419459,0.0456358
0.998889,-0.0112244,-0.00439107,0.0455553
0.998893,-0.0112136,-0.00464066,0.0454507
0.998895,-0.0113134,-0.00478881,0.0453752
0.998893,-0.0115601,-0.004806,0.0453446
0.998891,-0.0117979,-0.00482727,0.0453161
0.998889,-0.011913,-0.00494332,0.0453154
0.998887,-0.012024,-0.00506473,0.0453189
0.99889,-0.0119349,-0.0051883,0.0452784
