0.999998,0.000145565,0.0021825,1.45576e-06
0.999994,0.000403109,0.00347145,1.69403e-06
0.99999,0.000911261,0.00441555,-1.94922e-06
0.999988,0.000974263,0.00477868,-3.08387e-06
0.999984,0.00131498,0.00545175,-3.78994e-06
0.999983,0.00133828,0.00562643,-3.30774e-06
0.99998,0.00116396,0.0061597,-3.41751e-06
0.999982,0.00107886,0.00593334,-1.95448e-06
0.999985,0.000662824,0.00549075,-8.11794e-07
0.999985,0.000385776,0.00556297,1.71682e-06
0.999985,0.000605843,0.00545503,-1.11044e-07
0.999983,-0.000402504,0.00584541,1.40918e-05
0.999987,7.16776e-06,0.00512325,1.35931e-05
0.999982,0.00136747,0.00586367,-1.15419e-06
0.999983,0.000798471,0.0058195,8.35395e-06
0.999983,0.000290932,0.00582214,8.71061e-06
0.999978,0.000375945,0.0065893,4.06179e-06
0.999977,-0.000150835,0.00681125,8.24103e-06
0.999977,-0.000423947,0.00679377,1.01484e-05
0.999973,-0.000737525,0.0073589,1.04258e-05
0.999973,-0.000937123,0.00726195,1.07207e-05
0.999966,-0.000706031,0.00818835,9.57907e-06
0.999968,-0.000623733,0.0079779,6.56599e-06
0.99997,8.05614e-05,0.00775175,5.84414e-06
0.99997,0.000154029,0.00770787,4.00122e-06
0.999971,0.000319241,0.00754742,1.84438e-06
0.999973,-0.000180925,0.00734162,5.83487e-06
0.999975,0.000589923,0.00705371,3.37588e-06
0.999976,0.000225898,0.00686515,4.2057e-06
0.999978,0.00109045,0.00646774,1.9782e-06
0.999975,0.00101289,0.00693816,1.85673e-06
0.999973,0.000317275,0.00739484,6.01739e-06
0.99997,0.000347201,0.00777231,3.9471e-06
0.999973,-0.000303609,0.00735136,6.44489e-06
0.99997,-0.000683369,0.00777553,9.33223e-06
0.999969,-0.000167049,0.00792713,5.74565e-06
0.99997,0.000107278,0.00780537,5.88054e-06
0.999971,0.000326064,0.00762102,4.57635e-06
0.999973,0.000552727,0.00734094,4.9041e-06
0.999979,-7.95252e-06,0.00652594,8.44372e-06
0.999979,3.91932e-05,0.00645064,9.51835e-06
0.999977,0.000609923,0.00682467,8.88486e-06
